date,time,datetime,region,indicator,importance,prev,forecast,actual,tf_category
2024-07-15 00:00:00,10:00,2024-07-15 10:00:00,中国,第二季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2024-07-15 00:00:00,10:00,2024-07-15 10:00:00,中国,第二季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2024-07-16 00:00:00,09:30,2024-07-16 09:30:00,中国,第二季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2024-07-31 00:00:00,09:30,2024-07-31 09:30:00,中国,7月官方制造业PMI(%),重要,,49.25,,pmi
2024-08-09 00:00:00,09:30,2024-08-09 09:30:00,中国,7月PPI:同比(%),重要,,-0.8,,inflation
2024-08-09 00:00:00,09:30,2024-08-09 09:30:00,中国,7月CPI:同比(%),重要,,0.32,,inflation
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M0:同比(%),重要,,12.0,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月社会融资规模存量:同比(%),重要,,8.31,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月新增人民币贷款(亿元),重要,,4560.7,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M2:同比(%),重要,,6.43,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M1:同比(%),重要,,-5.3,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月社会融资规模:当月值(亿元),重要,,9536.0,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M0(亿元),重要,,,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M1(亿元),重要,,,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月M2(亿元),重要,,,,credit
2024-08-13 00:00:00,17:01,2024-08-13 17:01:00,中国,7月社会融资规模存量(万亿元),重要,,,,credit
2024-08-31 00:00:00,09:30,2024-08-31 09:30:00,中国,8月官方制造业PMI(%),重要,,49.5,,pmi
2024-09-09 00:00:00,09:30,2024-09-09 09:30:00,中国,8月PPI:同比(%),重要,,-1.4,,inflation
2024-09-09 00:00:00,09:30,2024-09-09 09:30:00,中国,8月CPI:同比(%),重要,,0.71,,inflation
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M0:同比(%),重要,,,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月社会融资规模存量:同比(%),重要,,8.11,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月新增人民币贷款(亿元),重要,,8850.0,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M2:同比(%),重要,,6.26,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M1:同比(%),重要,,-2.3,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月社会融资规模:当月值(亿元),重要,,27044.44,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月社会融资规模存量(万亿元),重要,,,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M0(亿元),重要,,,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M1(亿元),重要,,,,credit
2024-09-13 00:00:00,19:26,2024-09-13 19:26:00,中国,8月M2(亿元),重要,,,,credit
2024-09-30 00:00:00,09:30,2024-09-30 09:30:00,中国,9月官方制造业PMI(%),重要,,,,pmi
2024-10-13 00:00:00,09:30,2024-10-13 09:30:00,中国,9月PPI:同比(%),重要,,-2.52,,inflation
2024-10-13 00:00:00,09:30,2024-10-13 09:30:00,中国,9月CPI:同比(%),重要,,0.71,,inflation
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月社会融资规模:当月值(亿元),重要,,35166.67,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M0:同比(%),重要,,,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月社会融资规模存量:同比(%),重要,,7.95,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月新增人民币贷款(亿元),重要,,17450.0,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M2:同比(%),重要,,6.33,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M1:同比(%),重要,,-7.5,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月社会融资规模存量(万亿元),重要,,,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M0(亿元),重要,,,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M1(亿元),重要,,,,credit
2024-10-14 00:00:00,17:00,2024-10-14 17:00:00,中国,9月M2(亿元),重要,,,,credit
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:当季同比(%),重要,,4.58,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:现价:当季值(亿元),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2024-10-18 00:00:00,10:00,2024-10-18 10:00:00,中国,第三季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2024-10-19 00:00:00,09:30,2024-10-19 09:30:00,中国,第三季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2024-10-31 00:00:00,09:30,2024-10-31 09:30:00,中国,10月官方制造业PMI(%),重要,,49.5,,pmi
2024-11-09 00:00:00,09:30,2024-11-09 09:30:00,中国,10月PPI:同比(%),重要,,-2.52,,inflation
2024-11-09 00:00:00,09:30,2024-11-09 09:30:00,中国,10月CPI:同比(%),重要,,0.44,,inflation
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M0:同比(%),重要,,,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月社会融资规模:当月值(亿元),重要,,14385.71,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月社会融资规模存量:同比(%),重要,,7.23,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月新增人民币贷款(亿元),重要,,6092.86,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M2:同比(%),重要,,6.97,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M1:同比(%),重要,,-7.07,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月社会融资规模存量(万亿元),重要,,,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M0(亿元),重要,,,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M1(亿元),重要,,,,credit
2024-11-11 00:00:00,16:30,2024-11-11 16:30:00,中国,10月M2(亿元),重要,,,,credit
2024-11-30 00:00:00,09:30,2024-11-30 09:30:00,中国,11月官方制造业PMI(%),重要,,,,pmi
2024-12-09 00:00:00,09:30,2024-12-09 09:30:00,中国,11月PPI:同比(%),重要,,-2.67,,inflation
2024-12-09 00:00:00,09:30,2024-12-09 09:30:00,中国,11月CPI:同比(%),重要,,0.48,,inflation
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M0:同比(%),重要,,,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月社会融资规模:当月值(亿元),重要,,28966.67,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月新增人民币贷款(亿元),重要,,9208.33,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月社会融资规模存量:同比(%),重要,,7.93,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M2:同比(%),重要,,7.42,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M1:同比(%),重要,,-5.57,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月社会融资规模存量(万亿元),重要,,,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M0(亿元),重要,,,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M1(亿元),重要,,,,credit
2024-12-13 00:00:00,19:00,2024-12-13 19:00:00,中国,11月M2(亿元),重要,,,,credit
2024-12-31 00:00:00,09:30,2024-12-31 09:30:00,中国,12月官方制造业PMI(%),重要,,,,pmi
2025-01-09 00:00:00,09:30,2025-01-09 09:30:00,中国,12月PPI:同比(%),重要,,-2.33,,inflation
2025-01-09 00:00:00,09:30,2025-01-09 09:30:00,中国,12月CPI:同比(%),重要,,0.08,,inflation
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M0(亿元),重要,,,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月社会融资规模存量(万亿元),重要,,,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M1(亿元),重要,,,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M2:同比(%),重要,,7.3,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月新增人民币贷款(亿元),重要,,8750.0,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M1:同比(%),重要,,-3.33,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M0:同比(%),重要,,,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月社会融资规模:当月值(亿元),重要,,22033.86,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月社会融资规模存量:同比(%),重要,,7.97,,credit
2025-01-14 00:00:00,15:08,2025-01-14 15:08:00,中国,12月M2(亿元),重要,,,,credit
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:当季同比(%),重要,,5.07,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:现价:当季值(亿元),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2025-01-17 00:00:00,10:00,2025-01-17 10:00:00,中国,第四季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2025-01-18 00:00:00,09:30,2025-01-18 09:30:00,中国,第四季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2025-01-27 00:00:00,09:30,2025-01-27 09:30:00,中国,1月官方制造业PMI(%),重要,,,,pmi
2025-02-09 00:00:00,09:30,2025-02-09 09:30:00,中国,1月PPI:同比(%),重要,,-1.6,,inflation
2025-02-09 00:00:00,09:30,2025-02-09 09:30:00,中国,1月CPI:同比(%),重要,,0.3,,inflation
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M0(亿元),重要,,,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月社会融资规模存量(万亿元),重要,,,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M1(亿元),重要,,,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M2:同比(%),重要,,8.4,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月新增人民币贷款(亿元),重要,,45020.0,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M1:同比(%),重要,,,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M0:同比(%),重要,,,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月社会融资规模:当月值(亿元),重要,,65750.0,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月社会融资规模存量:同比(%),重要,,8.1,,credit
2025-02-14 00:00:00,17:00,2025-02-14 17:00:00,中国,1月M2(亿元),重要,,,,credit
2025-03-01 00:00:00,09:30,2025-03-01 09:30:00,中国,2月官方制造业PMI(%),重要,,48.4,,pmi
2025-03-09 00:00:00,09:30,2025-03-09 09:30:00,中国,2月PPI:同比(%),重要,,-2.06,,inflation
2025-03-09 00:00:00,09:30,2025-03-09 09:30:00,中国,2月CPI:同比(%),重要,,-0.37,,inflation
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M0(亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模存量(万亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M1(亿元),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M2:同比(%),重要,,7.04,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月新增人民币贷款(亿元),重要,,12430.0,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M1:同比(%),重要,,1.2,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M0:同比(%),重要,,,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模:当月值(亿元),重要,,26500.0,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月社会融资规模存量:同比(%),重要,,8.3,,credit
2025-03-14 00:00:00,17:00,2025-03-14 17:00:00,中国,2月M2(亿元),重要,,,,credit
2025-03-31 00:00:00,09:30,2025-03-31 09:30:00,中国,3月官方制造业PMI(%),重要,,51.7,,pmi
2025-04-10 00:00:00,09:30,2025-04-10 09:30:00,中国,3月PPI:同比(%),重要,,-2.19,,inflation
2025-04-10 00:00:00,09:30,2025-04-10 09:30:00,中国,3月CPI:同比(%),重要,,-0.12,,inflation
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M0(亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模存量(万亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M1(亿元),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M2:同比(%),重要,,7.01,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月新增人民币贷款(亿元),重要,,29250.0,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M1:同比(%),重要,,0.33,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M0:同比(%),重要,,,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模:当月值(亿元),重要,,47300.0,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月社会融资规模存量:同比(%),重要,,8.15,,credit
2025-04-13 00:00:00,17:00,2025-04-13 17:00:00,中国,3月M2(亿元),重要,,,,credit
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:当季同比(%),重要,,5.16,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:当季值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第一产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第二产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:现价:第三产业:累计值(亿元),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第一产业:累计同比(%),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第二产业:累计同比(%),重要,,,,growth
2025-04-16 00:00:00,10:00,2025-04-16 10:00:00,中国,第一季度GDP:不变价:第三产业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:农林牧渔业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:工业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:建筑业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:批发和零售业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:住宿和餐饮业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:金融业:累计同比(%),重要,,,,growth
2025-04-17 00:00:00,09:30,2025-04-17 09:30:00,中国,第一季度GDP:不变价:房地产业:累计同比(%),重要,,,,growth
2025-04-30 00:00:00,09:30,2025-04-30 09:30:00,中国,4月官方制造业PMI(%),重要,,,,pmi
2025-05-10 00:00:00,09:30,2025-05-10 09:30:00,中国,4月PPI:同比(%),重要,,-2.83,,inflation
2025-05-10 00:00:00,09:30,2025-05-10 09:30:00,中国,4月CPI:同比(%),重要,,-0.15,,inflation
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M0(亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模存量(万亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M1(亿元),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M2:同比(%),重要,,7.54,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月新增人民币贷款(亿元),重要,,7042.86,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M1:同比(%),重要,,3.0,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M0:同比(%),重要,,,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模:当月值(亿元),重要,,12637.5,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月社会融资规模存量:同比(%),重要,,8.8,,credit
2025-05-14 00:00:00,17:00,2025-05-14 17:00:00,中国,4月M2(亿元),重要,,,,credit
2025-05-31 00:00:00,09:30,2025-05-31 09:30:00,中国,5月官方制造业PMI(%),重要,,49.5,,pmi
2025-06-09 00:00:00,09:30,2025-06-09 09:30:00,中国,5月PPI:同比(%),重要,,-3.17,,inflation
2025-06-09 00:00:00,09:30,2025-06-09 09:30:00,中国,5月CPI:同比(%),重要,,-0.17,,inflation
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M0(亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模存量(万亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M1(亿元),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M2:同比(%),重要,,8.08,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月新增人民币贷款(亿元),重要,,8026.25,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M1:同比(%),重要,,1.8,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M0:同比(%),重要,,,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模:当月值(亿元),重要,,20505.0,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月社会融资规模存量:同比(%),重要,,8.78,,credit
2025-06-13 00:00:00,16:30,2025-06-13 16:30:00,中国,5月M2(亿元),重要,,,,credit
2025-06-30 00:00:00,09:30,2025-06-30 09:30:00,中国,6月官方制造业PMI(%),重要,,49.3,,pmi
2025-07-09 00:00:00,09:30,2025-07-09 09:30:00,中国,6月PPI:同比(%),重要,,-3.23,,inflation
2025-07-09 00:00:00,09:30,2025-07-09 09:30:00,中国,6月CPI:同比(%),重要,,-0.03,,inflation
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M0(亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月社会融资规模存量(万亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M1(亿元),重要,,,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M2:同比(%),重要,,8.04,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月新增人民币贷款(亿元),重要,,18447.29,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M1:同比(%),重要,,2.44,,credit
2025-07-14 00:00:00,15:00,2025-07-14 15:00:00,中国,6月M0:同比(%),重要,,,,credit
